#,Train Set,Test Set,Accuracy,Sleep Correct,Wake Correct,Sleep Predictive,Wake Predictive,AUC,k,AD_motion,AD_HR,AD_cosine,AD_label
11,"['3509524', '5132496', '1066528', '5498603', '2638030', '2598705', '5383425', '1455390', '4018081', '9961348', '8258170', '781756', '9106476', '8686948', '8530312', '3997827', '4314139', '1818471', '4426783', '8173033', '7749105', '5797046', '759667', '8000685', '6220552', '844359', '9618981', '1360686', '46343', '8692923']",1449548,0.8880090497737556,0.9387755102040817,0.49,0.9351969504447268,0.5051546391752577,0.7663775510204082,0.43446118851293725,"Anderson_ksampResult(statistic=6.143888993828005, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.0013805516303913622)","Anderson_ksampResult(statistic=33.42016327903421, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=-0.43033240211233525, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.25)","Anderson_ksampResult(statistic=12.650760860409568, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)"
12,"['3509524', '5132496', '1066528', '5498603', '2638030', '2598705', '5383425', '1455390', '4018081', '9961348', '1449548', '781756', '9106476', '8686948', '8530312', '3997827', '4314139', '1818471', '4426783', '8173033', '7749105', '5797046', '759667', '8000685', '6220552', '844359', '9618981', '1360686', '46343', '8692923']",8258170,0.8947368421052632,0.9623287671232876,0.25806451612903225,0.9243421052631579,0.42105263157894735,0.9043796337212159,0.266497461928934,"Anderson_ksampResult(statistic=17.496465887756504, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=13.636613584980728, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=1.3271342326080364, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.09220229734030945)","Anderson_ksampResult(statistic=1.4513976753783682, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.08185771836054898)"
13,"['3509524', '5132496', '1066528', '5498603', '2638030', '2598705', '5383425', '1455390', '4018081', '9961348', '1449548', '8258170', '9106476', '8686948', '8530312', '3997827', '4314139', '1818471', '4426783', '8173033', '7749105', '5797046', '759667', '8000685', '6220552', '844359', '9618981', '1360686', '46343', '8692923']",781756,0.8104508196721312,0.8268156424581006,0.6296296296296297,0.961038961038961,0.24757281553398058,0.8500862128422649,0.2682175569425306,"Anderson_ksampResult(statistic=350.05056710681674, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=95.62426252939544, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=0.8208149838321502, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.15060767274657555)","Anderson_ksampResult(statistic=-1.3112160989729202, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.25)"
14,"['3509524', '5132496', '1066528', '5498603', '2638030', '2598705', '5383425', '1455390', '4018081', '9961348', '1449548', '8258170', '781756', '8686948', '8530312', '3997827', '4314139', '1818471', '4426783', '8173033', '7749105', '5797046', '759667', '8000685', '6220552', '844359', '9618981', '1360686', '46343', '8692923']",9106476,0.8686131386861314,0.9301260022909508,0.2441860465116279,0.9258836944127709,0.25609756097560976,0.7585710860704866,0.17804473225946882,"Anderson_ksampResult(statistic=29.83700563879938, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=96.44538287532662, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=1.8652808667068885, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.05529460876096835)","Anderson_ksampResult(statistic=-0.6253986515013461, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.25)"
15,"['3509524', '5132496', '1066528', '5498603', '2638030', '2598705', '5383425', '1455390', '4018081', '9961348', '1449548', '8258170', '781756', '9106476', '8530312', '3997827', '4314139', '1818471', '4426783', '8173033', '7749105', '5797046', '759667', '8000685', '6220552', '844359', '9618981', '1360686', '46343', '8692923']",8686948,0.9213836477987422,0.9315673289183223,0.7291666666666666,0.9848308051341891,0.36082474226804123,0.9490434142752023,0.44542621959726547,"Anderson_ksampResult(statistic=29.541032461590117, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=22.005790929704304, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=2.174162671166394, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.04142806410642269)","Anderson_ksampResult(statistic=17.27036694453897, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)"
16,"['3509524', '5132496', '1066528', '5498603', '2638030', '2598705', '5383425', '1455390', '4018081', '9961348', '1449548', '8258170', '781756', '9106476', '8686948', '3997827', '4314139', '1818471', '4426783', '8173033', '7749105', '5797046', '759667', '8000685', '6220552', '844359', '9618981', '1360686', '46343', '8692923']",8530312,0.8173618940248027,0.8273736128236745,0.7105263157894737,0.9682539682539683,0.27835051546391754,0.8729314037250957,0.3157493738154875,"Anderson_ksampResult(statistic=159.98937138672727, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=121.42505364662527, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=1.2173207670291926, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.10247481612426383)","Anderson_ksampResult(statistic=-1.226645525109277, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.25)"
17,"['3509524', '5132496', '1066528', '5498603', '2638030', '2598705', '5383425', '1455390', '4018081', '9961348', '1449548', '8258170', '781756', '9106476', '8686948', '8530312', '4314139', '1818471', '4426783', '8173033', '7749105', '5797046', '759667', '8000685', '6220552', '844359', '9618981', '1360686', '46343', '8692923']",3997827,0.8662486938349008,0.8628081457663451,1.0,1.0,0.15789473684210525,0.9564576634512326,0.23979743818885912,"Anderson_ksampResult(statistic=12.520182918455566, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=91.58517652643492, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=1.9858578812366197, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.049380564198211505)","Anderson_ksampResult(statistic=56.711765299154685, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)"
18,"['3509524', '5132496', '1066528', '5498603', '2638030', '2598705', '5383425', '1455390', '4018081', '9961348', '1449548', '8258170', '781756', '9106476', '8686948', '8530312', '3997827', '1818471', '4426783', '8173033', '7749105', '5797046', '759667', '8000685', '6220552', '844359', '9618981', '1360686', '46343', '8692923']",4314139,0.884375,0.9229871645274212,0.5631067961165048,0.9461722488038278,0.46774193548387094,0.920313579771386,0.4460847506965526,"Anderson_ksampResult(statistic=0.14038991260267403, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.25)","Anderson_ksampResult(statistic=97.09870659782986, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=1.806560841265931, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.05843732426068501)","Anderson_ksampResult(statistic=8.52544092628424, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)"
19,"['3509524', '5132496', '1066528', '5498603', '2638030', '2598705', '5383425', '1455390', '4018081', '9961348', '1449548', '8258170', '781756', '9106476', '8686948', '8530312', '3997827', '4314139', '4426783', '8173033', '7749105', '5797046', '759667', '8000685', '6220552', '844359', '9618981', '1360686', '46343', '8692923']",1818471,0.8547544409613375,0.8533755274261603,1.0,1.0,0.060810810810810814,0.9967182372245663,0.09866856387844303,"Anderson_ksampResult(statistic=102.11073286900088, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=4.265763536757335, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.006425502595977688)","Anderson_ksampResult(statistic=1.9858578812366197, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.049380564198211505)","Anderson_ksampResult(statistic=92.13214999846075, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)"
20,"['3509524', '5132496', '1066528', '5498603', '2638030', '2598705', '5383425', '1455390', '4018081', '9961348', '1449548', '8258170', '781756', '9106476', '8686948', '8530312', '3997827', '4314139', '1818471', '8173033', '7749105', '5797046', '759667', '8000685', '6220552', '844359', '9618981', '1360686', '46343', '8692923']",4426783,0.9303991811668373,0.9471947194719472,0.7058823529411765,0.9772985244040863,0.5,0.9702808516145732,0.5485826108227108,"Anderson_ksampResult(statistic=15.058985825661008, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=35.00103452509175, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=0.9771461219021119, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.1293052808856213)","Anderson_ksampResult(statistic=1.9835641163503381, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.04948669531717355)"
21,"['3509524', '5132496', '1066528', '5498603', '2638030', '2598705', '5383425', '1455390', '4018081', '9961348', '1449548', '8258170', '781756', '9106476', '8686948', '8530312', '3997827', '4314139', '1818471', '4426783', '7749105', '5797046', '759667', '8000685', '6220552', '844359', '9618981', '1360686', '46343', '8692923']",8173033,0.8888888888888888,0.8898488120950324,0.8571428571428571,0.9951690821256038,0.19047619047619047,0.9682582536254241,0.27696267696267696,"Anderson_ksampResult(statistic=33.483184655753824, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=40.420878679898024, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=2.174162671166394, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.04142806410642269)","Anderson_ksampResult(statistic=48.352594435609205, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)"
22,"['3509524', '5132496', '1066528', '5498603', '2638030', '2598705', '5383425', '1455390', '4018081', '9961348', '1449548', '8258170', '781756', '9106476', '8686948', '8530312', '3997827', '4314139', '1818471', '4426783', '8173033', '5797046', '759667', '8000685', '6220552', '844359', '9618981', '1360686', '46343', '8692923']",7749105,0.7777777777777778,0.95,0.40540540540540543,0.7755102040816326,0.7894736842105263,0.860472972972973,0.4088612514574427,"Anderson_ksampResult(statistic=4.477941073665627, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.005366163660021029)","Anderson_ksampResult(statistic=15.561661354859723, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=230.43433418951656, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=108.19787103560141, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)"
23,"['3509524', '5132496', '1066528', '5498603', '2638030', '2598705', '5383425', '1455390', '4018081', '9961348', '1449548', '8258170', '781756', '9106476', '8686948', '8530312', '3997827', '4314139', '1818471', '4426783', '8173033', '7749105', '759667', '8000685', '6220552', '844359', '9618981', '1360686', '46343', '8692923']",5797046,0.8954108858057631,0.9313154831199069,0.5,0.9535160905840286,0.3979591836734694,0.8442583803468553,0.3862882959952949,"Anderson_ksampResult(statistic=5.833076623355246, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001764925380052755)","Anderson_ksampResult(statistic=54.017499638505875, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=3.2922727761808677, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.014997422729723514)","Anderson_ksampResult(statistic=-1.313171260730212, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.25)"
24,"['3509524', '5132496', '1066528', '5498603', '2638030', '2598705', '5383425', '1455390', '4018081', '9961348', '1449548', '8258170', '781756', '9106476', '8686948', '8530312', '3997827', '4314139', '1818471', '4426783', '8173033', '7749105', '5797046', '8000685', '6220552', '844359', '9618981', '1360686', '46343', '8692923']",759667,0.8824833702882483,0.9057471264367816,0.25,0.9704433497536946,0.08888888888888889,0.8762931034482758,0.08315753135667991,"Anderson_ksampResult(statistic=6.846065354736196, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=5.857379010523205, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.0017311333109299365)","Anderson_ksampResult(statistic=122.38533413835209, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=16.766167368037955, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)"
25,"['3509524', '5132496', '1066528', '5498603', '2638030', '2598705', '5383425', '1455390', '4018081', '9961348', '1449548', '8258170', '781756', '9106476', '8686948', '8530312', '3997827', '4314139', '1818471', '4426783', '8173033', '7749105', '5797046', '759667', '6220552', '844359', '9618981', '1360686', '46343', '8692923']",8000685,0.9230769230769231,0.9334787350054525,0.625,0.9861751152073732,0.24691358024691357,0.9384882769901853,0.32116645272554456,"Anderson_ksampResult(statistic=82.81759775501459, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=82.56174419710439, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=1.8069649632691391, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.05841507137185758)","Anderson_ksampResult(statistic=40.41019757918917, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)"
26,"['3509524', '5132496', '1066528', '5498603', '2638030', '2598705', '5383425', '1455390', '4018081', '9961348', '1449548', '8258170', '781756', '9106476', '8686948', '8530312', '3997827', '4314139', '1818471', '4426783', '8173033', '7749105', '5797046', '759667', '8000685', '844359', '9618981', '1360686', '46343', '8692923']",6220552,0.789087093389297,0.8037694013303769,0.5294117647058824,0.9679572763684913,0.1323529411764706,0.8212686404938916,0.1379524497428073,"Anderson_ksampResult(statistic=86.79494158366667, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=24.06558091584759, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)","Anderson_ksampResult(statistic=2.238807781300939, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.03901605031310153)","Anderson_ksampResult(statistic=13.826237755968034, critical_values=array([0.325, 1.226, 1.961, 2.718, 3.752, 4.592, 6.546]), significance_level=0.001)"
